time;kind;kindName;task;source;sourceName;Value
1556958520000;7;"taskOperation";44;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959066000;6;"taskCostSpent";44;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";91
1556958520000;3;"taskAssigned";44;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959066000;6;"taskCostSpent";44;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958527000;7;"taskOperation";52;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959002000;6;"taskCostSpent";52;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";79.16666666666667
1556958527000;3;"taskAssigned";52;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959002000;6;"taskCostSpent";52;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958491000;1;"taskComplete";39;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958491000;5;"taskFinished";39;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556958577000;0;"taskNew";83;"c69f2ec0-5d07-4c09-b856-b27dd3ae";"Visit the customer to make an application"
1556958577000;2;"taskDelivered";83;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958577000;7;"taskOperation";83;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556959430000;6;"taskCostSpent";83;"a70f20cc-77ac-4c3c-b600-0c6d7c14";"Account Manager";142.16666666666666
1556958577000;3;"taskAssigned";83;"a70f20cc-77ac-4c3c-b600-0c6d7c14";"Account Manager"
1556959430000;6;"taskCostSpent";83;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958554000;1;"taskComplete";66;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958553000;1;"taskComplete";68;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958542000;2;"taskDelivered";43;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958613000;2;"taskDelivered";68;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958639000;1;"taskComplete";64;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958622000;1;"taskComplete";60;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958613000;7;"taskOperation";68;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959336000;6;"taskCostSpent";68;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";120.5
1556958613000;3;"taskAssigned";68;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959336000;6;"taskCostSpent";68;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958614000;2;"taskDelivered";66;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958614000;7;"taskOperation";66;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958674000;8;"taskSupported";66;"cf0ff8b4-1d8b-43c2-a091-c7c42d4f";"Remote banking service";1
1556958674000;6;"taskCostSpent";66;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification";1
1556958682000;1;"taskComplete";70;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958680000;1;"taskComplete";63;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958682000;2;"taskDelivered";60;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958674000;1;"taskComplete";66;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958682000;7;"taskOperation";60;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958742000;8;"taskSupported";60;"cf0ff8b4-1d8b-43c2-a091-c7c42d4f";"Remote banking service";1
1556958742000;6;"taskCostSpent";60;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification";1
1556958674000;5;"taskFinished";66;"a4596339-e9df-49a7-809a-e7a53c18";"Losses"
1556958767000;1;"taskComplete";81;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958773000;1;"taskComplete";77;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958745000;1;"taskComplete";76;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958742000;2;"taskDelivered";70;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958742000;7;"taskOperation";70;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959530000;6;"taskCostSpent";70;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";131.33333333333334
1556958742000;3;"taskAssigned";70;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959530000;6;"taskCostSpent";70;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958742000;1;"taskComplete";60;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958742000;5;"taskFinished";60;"a4596339-e9df-49a7-809a-e7a53c18";"Losses"
1556958746000;2;"taskDelivered";51;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958726000;2;"taskDelivered";46;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958730000;1;"taskComplete";42;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958542000;7;"taskOperation";43;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959288000;6;"taskCostSpent";43;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";93
1556958730000;3;"taskAssigned";43;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959288000;6;"taskCostSpent";43;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958730000;2;"taskDelivered";42;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958730000;7;"taskOperation";42;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958790000;6;"taskCostSpent";42;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556958730000;3;"taskAssigned";42;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556958790000;8;"taskSupported";42;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556958790000;6;"taskCostSpent";42;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958830000;1;"taskComplete";82;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958833000;1;"taskComplete";78;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958805000;2;"taskDelivered";76;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958833000;2;"taskDelivered";77;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958827000;2;"taskDelivered";81;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958817000;1;"taskComplete";72;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958805000;7;"taskOperation";76;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959405000;8;"taskSupported";76;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959405000;8;"taskSupported";76;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959405000;6;"taskCostSpent";76;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958827000;7;"taskOperation";81;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959427000;8;"taskSupported";81;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959427000;8;"taskSupported";81;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959427000;6;"taskCostSpent";81;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958833000;7;"taskOperation";77;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959433000;8;"taskSupported";77;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959433000;8;"taskSupported";77;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959433000;6;"taskCostSpent";77;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958816000;1;"taskComplete";47;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958726000;7;"taskOperation";46;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959209000;6;"taskCostSpent";46;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";65.5
1556958816000;3;"taskAssigned";46;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959209000;6;"taskCostSpent";46;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958816000;2;"taskDelivered";47;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958790000;1;"taskComplete";42;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958816000;7;"taskOperation";47;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958876000;6;"taskCostSpent";47;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556958816000;3;"taskAssigned";47;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556958876000;8;"taskSupported";47;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556958876000;6;"taskCostSpent";47;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958790000;5;"taskFinished";42;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556958897000;1;"taskComplete";80;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958860000;1;"taskComplete";79;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958893000;2;"taskDelivered";78;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958890000;2;"taskDelivered";82;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958851000;1;"taskComplete";71;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958890000;7;"taskOperation";82;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959490000;8;"taskSupported";82;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959490000;8;"taskSupported";82;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959490000;6;"taskCostSpent";82;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958893000;7;"taskOperation";78;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959493000;8;"taskSupported";78;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959493000;8;"taskSupported";78;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959493000;6;"taskCostSpent";78;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958877000;2;"taskDelivered";72;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958877000;7;"taskOperation";72;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959483000;6;"taskCostSpent";72;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";101
1556958877000;3;"taskAssigned";72;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959483000;6;"taskCostSpent";72;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958876000;1;"taskComplete";47;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556958876000;5;"taskFinished";47;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556958908000;0;"taskNew";84;"c69f2ec0-5d07-4c09-b856-b27dd3ae";"Visit the customer to make an application"
1556958908000;2;"taskDelivered";84;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958908000;7;"taskOperation";84;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556959627000;6;"taskCostSpent";84;"a70f20cc-77ac-4c3c-b600-0c6d7c14";"Account Manager";119.83333333333333
1556958908000;3;"taskAssigned";84;"a70f20cc-77ac-4c3c-b600-0c6d7c14";"Account Manager"
1556959627000;6;"taskCostSpent";84;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556958920000;2;"taskDelivered";79;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958957000;2;"taskDelivered";80;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958903000;1;"taskComplete";73;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958920000;7;"taskOperation";79;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959520000;8;"taskSupported";79;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959520000;8;"taskSupported";79;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959520000;6;"taskCostSpent";79;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958957000;7;"taskOperation";80;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959557000;8;"taskSupported";80;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556959557000;8;"taskSupported";80;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556959557000;6;"taskCostSpent";80;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556958911000;2;"taskDelivered";71;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958911000;7;"taskOperation";71;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958971000;8;"taskSupported";71;"cf0ff8b4-1d8b-43c2-a091-c7c42d4f";"Remote banking service";1
1556958971000;6;"taskCostSpent";71;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification";1
1556958972000;1;"taskComplete";74;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556958963000;2;"taskDelivered";73;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958963000;7;"taskOperation";73;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959695000;6;"taskCostSpent";73;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";122
1556958963000;3;"taskAssigned";73;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959695000;6;"taskCostSpent";73;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556958971000;1;"taskComplete";71;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556958971000;5;"taskFinished";71;"a4596339-e9df-49a7-809a-e7a53c18";"Losses"
1556959002000;1;"taskComplete";52;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556958746000;7;"taskOperation";51;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959598000;6;"taskCostSpent";51;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";99.33333333333333
1556959002000;3;"taskAssigned";51;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959598000;6;"taskCostSpent";51;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959002000;2;"taskDelivered";52;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959002000;7;"taskOperation";52;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959062000;6;"taskCostSpent";52;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556959002000;3;"taskAssigned";52;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959062000;8;"taskSupported";52;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556959062000;6;"taskCostSpent";52;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959047000;1;"taskComplete";75;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959032000;2;"taskDelivered";74;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959032000;7;"taskOperation";74;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959762000;6;"taskCostSpent";74;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";121.66666666666667
1556959032000;3;"taskAssigned";74;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959762000;6;"taskCostSpent";74;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959066000;1;"taskComplete";44;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959069000;1;"taskComplete";48;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959069000;2;"taskDelivered";48;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959066000;2;"taskDelivered";44;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959062000;1;"taskComplete";52;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959066000;7;"taskOperation";44;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959126000;6;"taskCostSpent";44;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556959066000;3;"taskAssigned";44;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959126000;8;"taskSupported";44;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556959126000;6;"taskCostSpent";44;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959069000;7;"taskOperation";48;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959129000;6;"taskCostSpent";48;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556959069000;3;"taskAssigned";48;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959129000;8;"taskSupported";48;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556959129000;6;"taskCostSpent";48;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959062000;5;"taskFinished";52;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556959107000;2;"taskDelivered";75;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556959107000;7;"taskOperation";75;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556959167000;8;"taskSupported";75;"cf0ff8b4-1d8b-43c2-a091-c7c42d4f";"Remote banking service";1
1556959167000;6;"taskCostSpent";75;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification";1
1556959129000;1;"taskComplete";48;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959126000;1;"taskComplete";44;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959126000;5;"taskFinished";44;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556959129000;5;"taskFinished";48;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556959167000;1;"taskComplete";75;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556959167000;5;"taskFinished";75;"a4596339-e9df-49a7-809a-e7a53c18";"Losses"
1556959141000;2;"taskDelivered";55;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959141000;7;"taskOperation";55;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959605000;6;"taskCostSpent";55;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";77.33333333333333
1556959141000;3;"taskAssigned";55;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959605000;6;"taskCostSpent";55;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959204000;0;"taskNew";85;"c69f2ec0-5d07-4c09-b856-b27dd3ae";"Visit the customer to make an application"
1556959204000;2;"taskDelivered";85;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556959204000;7;"taskOperation";85;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556959815000;6;"taskCostSpent";85;"a70f20cc-77ac-4c3c-b600-0c6d7c14";"Account Manager";101.83333333333333
1556959204000;3;"taskAssigned";85;"a70f20cc-77ac-4c3c-b600-0c6d7c14";"Account Manager"
1556959815000;6;"taskCostSpent";85;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556959217000;1;"taskComplete";67;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959209000;1;"taskComplete";46;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959209000;2;"taskDelivered";46;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959209000;7;"taskOperation";46;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959269000;6;"taskCostSpent";46;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556959209000;3;"taskAssigned";46;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959269000;8;"taskSupported";46;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556959269000;6;"taskCostSpent";46;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959303000;1;"taskComplete";69;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959288000;1;"taskComplete";43;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959288000;2;"taskDelivered";43;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959269000;1;"taskComplete";46;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959288000;7;"taskOperation";43;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959348000;6;"taskCostSpent";43;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";10
1556959288000;3;"taskAssigned";43;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556959348000;8;"taskSupported";43;"30048bf4-c280-42c8-a656-92a91b3e";"Automated Banking System"
1556959348000;6;"taskCostSpent";43;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959269000;5;"taskFinished";46;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556959336000;1;"taskComplete";68;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959331000;2;"taskDelivered";63;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959331000;7;"taskOperation";63;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959714000;6;"taskCostSpent";63;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";63.833333333333336
1556959331000;3;"taskAssigned";63;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959714000;6;"taskCostSpent";63;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959348000;1;"taskComplete";43;"b2ee8383-55cf-4ad5-9f61-0a92f80a";"Credit of funds"
1556959348000;5;"taskFinished";43;"de248cd3-d13a-490c-980d-dfbb3d1c";"The process purpose is reached"
1556959430000;1;"taskComplete";83;"82493adc-f669-4d0e-a100-ca34b6ed";"Making loan application"
1556959433000;1;"taskComplete";77;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959427000;1;"taskComplete";81;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959405000;1;"taskComplete";76;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959490000;2;"taskDelivered";83;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959493000;1;"taskComplete";78;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959490000;1;"taskComplete";82;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959490000;7;"taskOperation";83;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556960090000;8;"taskSupported";83;"060e31d5-c538-4279-b204-e9aab247";"Decision Support System"
1556960090000;8;"taskSupported";83;"43f91ac9-ca7e-44bb-b0b1-855c94dd";"Request of credit history";1
1556960090000;6;"taskCostSpent";83;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring";1
1556959465000;2;"taskDelivered";76;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959487000;2;"taskDelivered";81;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959493000;2;"taskDelivered";77;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959483000;1;"taskComplete";72;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959465000;7;"taskOperation";76;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556960137000;6;"taskCostSpent";76;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";112
1556959465000;3;"taskAssigned";76;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556960137000;6;"taskCostSpent";76;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959487000;7;"taskOperation";81;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556960240000;6;"taskCostSpent";81;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";125.5
1556959487000;3;"taskAssigned";81;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556960240000;6;"taskCostSpent";81;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959493000;7;"taskOperation";77;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556960104000;6;"taskCostSpent";77;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";101.83333333333333
1556959493000;3;"taskAssigned";77;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556960104000;6;"taskCostSpent";77;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959465000;2;"taskDelivered";50;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959465000;7;"taskOperation";50;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959771000;6;"taskCostSpent";50;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator";51
1556959465000;3;"taskAssigned";50;"5d4a5475-64c7-4801-8125-7883134e";"Call center operator"
1556959771000;6;"taskCostSpent";50;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
1556959557000;1;"taskComplete";80;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959520000;1;"taskComplete";79;"b359edcf-a995-4853-a872-3a20bb77";"Loan scoring"
1556959553000;2;"taskDelivered";78;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959530000;1;"taskComplete";70;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959553000;7;"taskOperation";78;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556960422000;6;"taskCostSpent";78;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer";144.83333333333334
1556959553000;3;"taskAssigned";78;"3a24ea26-aa12-47a3-bab1-c5e5caa9";"Loan Officer"
1556960422000;6;"taskCostSpent";78;"d2131c8a-5d27-4914-8057-ad4c65c3";"Data verification"
1556959550000;2;"taskDelivered";82;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556959550000;7;"taskOperation";82;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification"
1556959610000;8;"taskSupported";82;"cf0ff8b4-1d8b-43c2-a091-c7c42d4f";"Remote banking service";1
1556959610000;6;"taskCostSpent";82;"0e24660c-97f4-48eb-a029-d431cb45";"Clients notification";1
1556959552000;2;"taskDelivered";58;"6fe19031-3ec5-47d8-b43d-cf9143c2";"Clients notification"
